OMII0IIN2136199209,Acute atrial fibrillation,OMII0IIN949735767
OMII0II151026125,Arrhythmias,OMII0II1027899854
OMII0IIN1127045328,Cardia dysrhythmia,OMII0II1027899854
OMII0II1525323107,Heart dysrhythmia,OMII0II1027899854
OMII0IIN771985681,Rhythm problems of heart,OMII0II1027899854
OMII0II1587626766,Supraventricular arrhythmia,OMII0II147051483
OMII0II1517583318,Ventricular tachyarrhythmia,OMII0II93924741
OMII0IIN880645037,Myocardial disease,OMII0IIN192143559
OMII0II847125129,Myocardiopathy,OMII0IIN192143559
OMII0IIN1472277349,HOCM,OMII0IIN192143559
OMII0II892216963,Hypertrophic obstructive cardiomyopathy,OMII0IIN192143559
OMII0IIN708191199,Hypertrophic cardiomyopathy,OMII0IIN192143559
OMII0IIN1845270840,Wasting of heart muscle,OMII0IIN192143559
OMII0IIN616412297,Restrictive cardiomyopathy,OMII0IIN192143559
OMII0II1633934996,Dilated cardiomyopathy,OMII0IIN192143559
OMII0IIN583261149,DCM,OMII0IIN192143559
OMII0IIN1972944740,Thickening of heart muscle,OMII0IIN192143559
OMII0IIN1519790503,Coronary disease,OMII0IIN1401096673
OMII0IIN568245421,Inflammation of heart lining,OMII0II526517527
OMII0IIN635583979,Inflammation of heart,OMII0II526517527
OMII0IIN464291533,Endocardial disease,OMII0II526517527
OMII0IIN1201838022,Acute bacterial endocarditis,OMII0II526517527
OMII0IIN1745686380,Bacterial endocarditis,OMII0II526517527
OMII0II5192764,Endocardial infection,OMII0II526517527
OMII0II31142321,Infection of endocardium,OMII0II526517527
OMII0II506662886,Infection of heart valves,OMII0II526517527
OMII0II1655189417,Infectious endocarditis,OMII0II526517527
OMII0II1278668037,Inflammation of heart valves,OMII0II526517527
OMII0II1819029264,Malignant endocarditis,OMII0II526517527
OMII0II1511844527,Mycotic endocarditis,OMII0II526517527
OMII0IIN1348643120,Pacemaker endocarditis,OMII0II526517527
OMII0IIN1189316967,Prosthetic valve endocarditis,OMII0II526517527
OMII0IIN2005151672,Septic endocarditis,OMII0II526517527
OMII0II1380678071,Subacute bacterial endocarditis,OMII0II526517527
OMII0II1294382396,Infective endocarditis,OMII0II526517527
OMII0II244605638,AV block,OMII0II716500340
OMII0II131277699,Atrioventricular block,OMII0II716500340
OMII0II1666394142,Complete heart block,OMII0II716500340
OMII0II356707266,First-degree AV block,OMII0II716500340
OMII0II1972576088,First-degree heart block,OMII0II716500340
OMII0IIN21907693,High-grade AV block,OMII0II716500340
OMII0II659089971,High-grade heart block,OMII0II716500340
OMII0II102078092C,Disability,OMII0II639990828
OMII0IIN1300703014,Heart stopped,OMII0II1252315572
OMII0II892554488,Heart valve disorders,OMII0IIN1898766149
OMII0II1592952969,Retirement village,OMII0II2016965891K
OMII0II1716356145,Assisted living housing,OMII0II2016965891K
OMII0IIN302843197,Aortic incompetence,OMII0II1470583870
OMII0II1890550577,Aortic insufficiency,OMII0II1470583870
OMII0IIN2079701089,Aortic valve incompetence,OMII0II1470583870
OMII0IIN811533819,Aortic valve insufficiency,OMII0II1470583870
OMII0IIN1787215614,Aortic valve regurgitation,OMII0II1470583870
OMII0IIN767140371,Aortic valve narrowing,OMII0II1470583870
OMII0II1176057538,Aortic valve obstruction,OMII0II1470583870
OMII0IIN395924994,Stenosed aortic valve,OMII0II1470583870
OMII0IIN817653017,Valvular aortic stenosis,OMII0II1470583870
OMII0II1635075534,Valvular AS,OMII0II1470583870
OMII0II446858567,Mothers,OMII0IIN2120028140
OMII0IIN402149282,Aortic regurgitation,OMII0II1470583870
OMII0II561618156,Floppy valve syndrome,OMII0IIN1575064629
OMII0IIN500893494,Mitral valve prolapse,OMII0IIN1575064629
OMII0II702623373,Old age home,OMII0II64654997
OMII0II1451572703,Click-murmur syndrome,OMII0IIN1575064629
OMII0II166660312,Floppy mitral valve,OMII0IIN1575064629
OMII0II1396981032,Mitral stenosis,OMII0IIN1575064629
OMII0II332084568,Mitral incompetence,OMII0IIN1575064629
OMII0IIN2112300452,Mitral insufficiency,OMII0IIN1575064629
OMII0II1666839159,Mitral valve regurgitation,OMII0IIN1575064629
OMII0IIN1837296071,Imperfect closing of mitral valve,OMII0IIN1575064629
OMII0II1258314811,Incompetent mitral valve,OMII0IIN1575064629
OMII0II2062675661,Incomplete closure of mitral valve,OMII0IIN1575064629
OMII0II1078309992,Mitral valve incompetence,OMII0IIN1575064629
OMII0II1557712648,Mitral valve insufficiency,OMII0IIN1575064629
OMII0IIN1983252693,Mitral regurgitation,OMII0IIN1575064629
OMII0II975449791,Mitral obstruction,OMII0IIN1575064629
OMII0II168057516,Mitral valve narrowing,OMII0IIN1575064629
OMII0II2072266927,Mitral valve obstruction,OMII0IIN1575064629
OMII0IIN2038033464,Mitral valve stenosis,OMII0IIN1575064629
OMII0IIN156257033,Stenosed mitral valve,OMII0IIN1575064629
OMII0IIN1698168796,Pulmonary valve regurgitation,OMII0IIN1351374028
OMII0IIN321330279,Pulmonary valve incompetence,OMII0IIN1351374028
OMII0IIN1519238029,Pulmonary valve insufficiency,OMII0IIN1351374028
OMII0II440423322,Pulmonic valve incompetence,OMII0IIN1351374028
OMII0II1755964094,Pulmonic valve insufficiency,OMII0IIN1351374028
OMII0IIN985561778,Pulmonic insufficiency,OMII0IIN1351374028
OMII0II2001866905,Pulmonic regurgitation,OMII0IIN1351374028
OMII0IIN340501106,Pulmonic incompetence,OMII0IIN1351374028
OMII0IIN979358202,Ethosuximide,OMII0IIN1826106679
OMII0II1069477548,Pulmonary regurgitation,OMII0IIN1351374028
OMII0IIN1550801523,Rheumatic carditis,OMII0IIN1346910165
OMII0IIN1299728968,Rheumatic fever complications,OMII0IIN1346910165
OMII0IIN523845889,Rheumatic heart valve disease,OMII0IIN1346910165
OMII0II2087717667,Tricuspid valve stenosis,OMII0II4105802
OMII0IIN1462561913,Tricuspid incompetence,OMII0II4105802
OMII0IIN1056651002,Tricuspid valve regurgitation,OMII0II4105802
OMII0II1899500709,Tricuspid insufficiency,OMII0II4105802
OMII0IIN716956909,Tricuspid valve incompetence,OMII0II4105802
OMII0II1209615913,Tricuspid valve insufficiency,OMII0II4105802
OMII0II1404508107,Myocardial inflammation,OMII0II906857543
OMII0IIN1898922812,Inflammation of myocardium,OMII0II906857543
OMII0II414370552,Cardiac inflammation,OMII0II906857543
OMII0II670433893,Carditis,OMII0II906857543
OMII0II1788719745,Inflammation of heart muscle,OMII0II906857543
OMII0IIN903546552,Inflammation of pericardium,OMII0IIN189355037
OMII0IIN1805722369,Pericardial effusion,OMII0IIN189355037
OMII0IIN2079178265,Pericardial inflammation,OMII0IIN189355037
OMII0IIN1571649858,Foreign bodies,OMII0II536189030
OMII0II175097549,Fat embolism,OMII0II536189030
OMII0II466387994,Embolus,OMII0II536189030
OMII0IIN293935440,Ulcer in leg,OMII0II1908216052
OMII0II112022659,Bedsore,OMII0IIN1547731250
OMII0II1892844754,Contact ulcer,OMII0IIN1547731250
OMII0II1263245130,Disabilities,OMII0II639990828
OMII0II1487246730,Hospital gangrene,OMII0IIN1547731250
OMII0IIN2028693957,Pressure gangrene,OMII0IIN1547731250
OMII0II492969143,PE,OMII0IIN1473859051
OMII0II702433615,Pulmonary thromboembolism,OMII0IIN1473859051
OMII0II1271190479,Pulmonary thrombosis,OMII0IIN1473859051
OMII0II624891531,Pulmonary embolus,OMII0IIN1473859051
OMII0IIN2036090811,Pulmonary artery embolism,OMII0IIN1473859051
OMII0IIN121637788,Blood clot in the lungs,OMII0IIN1473859051
OMII0II441616112,Pulmonary artery obstruction,OMII0IIN1473859051
OMII0II611681950,Blocked pulmonary artery,OMII0IIN1473859051
OMII0II1134552779,Blocked vessel in lung,OMII0IIN1473859051
OMII0IIN64436365,Raynaud's,OMII0IIN966045531
OMII0IIN683490835,Digital artery spasm,OMII0IIN966045531
OMII0IIN521337767,Vascular inflammation,OMII0II1368236199
OMII0II215440503,Inflammation of a blood vessel,OMII0II1368236199
OMII0II1459910768,Immune disorders,OMII0IIN183815246
OMII0II159098072,Immune response problems,OMII0IIN183815246
OMII0IIN1832059846,Immune response disorders,OMII0IIN183815246
OMII0IIN650783773,Non-seasonal rhinitis,OMII0IIN1054462736
OMII0II54622126,Perennial rhinitis,OMII0IIN1054462736
OMII0IIN719943223,Anaphylactic reaction,OMII0II368352373
OMII0II1847243215E,Self-esteem improvement,OMII0II1743655027
OMII0II1964944132,Anaphylactoid reaction,OMII0II368352373
OMII0II364658400,Severe allergic reaction,OMII0II368352373
OMII0II508200494,Severe allergy,OMII0II368352373
OMII0IIN1972445064,Immediate hypersensitivity,OMII0II368352373
OMII0II55075004,Allergic reaction to food,OMII0II731773114
OMII0II264726000,Allergic bowel disease,OMII0II731773114
OMII0II282851353,Dietary protein sensitivity syndrome,OMII0II731773114
OMII0II344947425,Peanut allergy,OMII0II731773114
OMII0IIN21534374,Seafood allergy,OMII0II731773114
OMII0IIN1811684492,Wheat allergy,OMII0II731773114
OMII0IIN1003930565,Allergic to dairy products,OMII0II731773114
OMII0II1556576876,Allergic to foods,OMII0II731773114
OMII0IIN1056236678,Perennial allergic rhinitis,OMII0IIN1037963013
OMII0IIN1583661569,Autoantibodies,OMII0IIN825614979
OMII0II133222147,Autoimmunity,OMII0IIN825614979
OMII0IIN825614979F,Autoimmune disorders,OMII0IIN825614979
OMII0IIN1673000734,MG,OMII0IIN1517250984
OMII0IIN1601044016,Zonegran,OMII0IIN1826106679
OMII0IIN2120082563,Antibodies to self,OMII0IIN825614979
OMII0II492969124,PV,OMII0IIN60475571
OMII0II1614716572,Autoimmune blistering disease,OMII0IIN60475571
OMII0IIN635393709,Pemphigus,OMII0IIN60475571
OMII0IIN1959137726,Hypomelanosis,OMII0IIN1563277779
OMII0II1145476788,Depigmentation,OMII0IIN1563277779
OMII0II1989215459,Loss of skin pigment,OMII0IIN1563277779
OMII0II499991363,Loss of pigmentation,OMII0IIN1563277779
OMII0IIN487510411,Hypopigmentation,OMII0IIN1563277779
OMII0IIN134589556,Hypopigmented areas,OMII0IIN1563277779
OMII0II1572978017,Immunoglobulin deficiency,OMII0IIN198060582
OMII0II1485377580,Antibody deficiency,OMII0IIN198060582
OMII0II458359758,Complement deficiency,OMII0IIN198060582
OMII0II2040179264F,Atkins,OMII0II1555968307
OMII0II968072268J,Calorie counting,OMII0II1555968307
OMII0IIN1345546899B,Calorie guidance,OMII0II1555968307
OMII0II1780980104,Diets,OMII0II1555968307
OMII0IIN917990475,Fad diets,OMII0II1555968307
OMII0II551823919,Healthy weight,OMII0II1555968307
OMII0IIN535968963,Low carb diets,OMII0II1555968307
OMII0IIN658603636D,Your weight,OMII0II1555968307
OMII0IIN429346901CG,Mediterranean diet,OMII0IIN976570407E
OMII0II704024977,Meal planner,OMII0IIN976570407E
OMII0IIN783024315C,Smelly feet,OMII0II1959751525E
OMII0II1444931457,Sports shoes,OMII0II1959751525E
OMII0IIN853332009,Footcare,OMII0II1959751525E
OMII0IIN1719574466,Foot care,OMII0II1959751525E
OMII0II1869854809,lasik,OMII0IIN1147294066
OMII0II362256342,Supported housing,OMII0II64654997
OMII0II506732383,Getting assessed,OMII0IIN2029962414F
OMII0II920352129,Shared living scheme,OMII0II64654997
OMII0II2027074304,Pallor,OMII0IIN1270704572
OMII0II900475378,Looking very pale,OMII0IIN1270704572
OMII0IIN1301868562,No colour,OMII0IIN1270704572
OMII0II209755362,Pale skin,OMII0IIN1270704572
OMII0IIN1323457337,Tests on foetus,OMII0II1436372821
OMII0IIN724629815,Tests on fetus,OMII0II1436372821
OMII0IIN1703173319,Foetal DNA test,OMII0II1436372821
OMII0II1397897913,Fetal DNA test,OMII0II1436372821
OMII0IIN1450410686,Fetal tests,OMII0II1436372821
OMII0II447048930,Cakes,OMII0II275960714
OMII0II938590909,Pies,OMII0II275960714
OMII0II1875103490,Feeling thirsty,OMII0IIN332491250
OMII0II1848337172,Always thirsty,OMII0IIN332491250
OMII0IIN1655221146,Thirsty,OMII0IIN332491250
OMII0IIN503458947,Foot ulcers,OMII0II1908216052
OMII0II1720987731,Ulcer on feet,OMII0II1908216052
OMII0II751623070,Diabetic ulcer,OMII0II1908216052
OMII0II455238830,Neuropathic ulcer,OMII0II1908216052
OMII0IIN351187745,Diabetes and pregnancy,OMII0II1640157902
OMII0II440145649,Glucose tolerance test,OMII0II228783917
OMII0II1184235243,Community Service Volunteers,OMII0II276952902J
OMII0II42894190,Voluntary services,OMII0II276952902J
OMII0IIN813125879,Rate hospitals,OMII0II244333092
OMII0II128049673,Compare hospitals,OMII0II244333092
OMII0II923496226,Hospital comparison,OMII0II244333092
OMII0II1437795038,Peanut butter,OMII0II794559540
OMII0IIN747207439,Denture hygiene,OMII0II1302525267
OMII0II2010447009,patient safety,OMII0IIN1030253076K
OMII0IIN943258373,NRLS,OMII0IIN1030253076K
OMII0II1675582436I,Talking about sex,OMII0II1827256690D
OMII0IIN1908267129,Sexual advice,OMII0II1827256690D
OMII0IIN499286654,Sex tips,OMII0II1827256690D
OMII0IIN1332938765F,Good sex,OMII0II1827256690D
OMII0IIN417892005J,Grieving,OMII0II718533933J
OMII0IIN18384848G,Grief,OMII0II718533933J
OMII0II1485532763,Emotional crisis,OMII0II718533933J
OMII0II1966991244G,Jealousy,OMII0IIN977271612
OMII0II941532003,Strategy for coping,OMII0IIN977271612
OMII0IIN560040834,Eye care costs,OMII0IIN69507801
OMII0IIN1434755904,HC3 certificate,OMII0IIN69507801
OMII0IIN1378345878,NHS optical vouchers,OMII0IIN69507801
OMII0IIN1296131508,Optical charges,OMII0IIN69507801
OMII0II556945748,HC5 claim form,OMII0IIN69507801
OMII0IIN259046668,Healthcare Travel Costs Scheme,OMII0II1492287680
OMII0IIN2125032414,HTCS,OMII0II1492287680
OMII0II1212534864,Lower extremity ulcer,OMII0II1908216052
OMII0II2055610769,Pet hygiene,OMII0II1661597840
OMII0IIN1382023269,Lithium,OMII0II1828275971
OMII0II47684527,Valproate,OMII0II1828275971
OMII0IIN95960529,Carbamazepine,OMII0IIN1826106679
OMII0IIN406629298,Oxcarbazepine,OMII0IIN1826106679
OMII0IIN532452129,Gabapentin,OMII0IIN1826106679
OMII0II1409350460,Lamotrigine,OMII0IIN1826106679
OMII0II1333360161,Phenytoin,OMII0IIN1826106679
OMII0II1529557796,Primidone,OMII0IIN1826106679
OMII0II1094627105,Clobazam,OMII0IIN1826106679
OMII0IIN1154142936,Clonazepam,OMII0IIN1826106679
OMII0IIN137477887,Diazepam,OMII0IIN1826106679
OMII0IIN412745544,Cancer of the uterus,OMII0II1954814798
OMII0II1505452678,Fosphenytoin sodium,OMII0IIN1826106679
OMII0IIN502607030,Lacosamide,OMII0IIN1826106679
OMII0IIN890153441,Levetiracetam,OMII0IIN1826106679
OMII0II1333760810,Lorazepam,OMII0IIN1826106679
OMII0IIN1537917991,Phenytoin sodium,OMII0IIN1826106679
OMII0IIN2029849135,Piracetam,OMII0IIN1826106679
OMII0IIN566788453,Pregabalin,OMII0IIN1826106679
OMII0II1882482426,Rufinamide,OMII0IIN1826106679
OMII0II95247651,Sodium valproate,OMII0IIN1826106679
OMII0II1762351365,Tiagabine hydrochloride monohydrate,OMII0IIN1826106679
OMII0IIN628094156,Topiramate,OMII0IIN1826106679
OMII0II1694368637,Vigabatrin,OMII0IIN1826106679
OMII0IIN1036874349,Zonisamide,OMII0IIN1826106679
OMII0IIN1324690387,Ativan,OMII0IIN1826106679
OMII0IIN1871127711,Carbagen,OMII0IIN1826106679
OMII0IIN929275307,Diazemuls,OMII0IIN1826106679
OMII0IIN1465168847,Emeside,OMII0IIN1826106679
OMII0IIN1970365751,Epanutin capsules,OMII0IIN1826106679
OMII0II1686280363,Epanutin Infatabs,OMII0IIN1826106679
OMII0IIN53018331,Epanutin ready mixed parenteral,OMII0IIN1826106679
OMII0IIN398811828,Epanutin suspension,OMII0IIN1826106679
OMII0IIN1930936800,Epilim,OMII0IIN1826106679
OMII0II1504650186,Epimaz,OMII0IIN1826106679
OMII0IIN1841624105,Epival,OMII0IIN1826106679
OMII0II1913342200,Frisium,OMII0IIN1826106679
OMII0II1112155494,Gabitril,OMII0IIN1826106679
OMII0IIN141443878,Inovelon,OMII0IIN1826106679
OMII0II790689757,Keppra,OMII0IIN1826106679
OMII0IIN1724194091,Lamictal,OMII0IIN1826106679
OMII0IIN1385738636,Lyrica,OMII0IIN1826106679
OMII0II280218626,Mysoline,OMII0IIN1826106679
OMII0IIN189565897,Neurontin,OMII0IIN1826106679
OMII0II1550505817,Nootropil,OMII0IIN1826106679
OMII0II1567702788,Orlept,OMII0IIN1826106679
OMII0II144544702,Pro-Epanutin,OMII0IIN1826106679
OMII0II1844041143,Rivotril,OMII0IIN1826106679
OMII0IIN1062459123,Sabril,OMII0IIN1826106679
OMII0II275934459,Stesolid,OMII0IIN1826106679
OMII0II1851731904,Tegretol,OMII0IIN1826106679
OMII0II1886352236,Tensium,OMII0IIN1826106679
OMII0IIN1130952249,Topamax,OMII0IIN1826106679
OMII0II986805812,Trileptal,OMII0IIN1826106679
OMII0II166016028,Valclair,OMII0IIN1826106679
OMII0II1763340997,Vimpat,OMII0IIN1826106679
OMII0IIN135328207,Zarontin,OMII0IIN1826106679
OMII0II632439795J,Dental services,OMII0II632439795
OMII0II1890916728,Nutritionist,OMII0II574641584
OMII0II2028957790,Amisulpride,OMII0II1927041638
OMII0IIN1299705898,Aripiprazole,OMII0II1927041638
OMII0IIN432940815,Chlorpromazine hydrochloride,OMII0II1927041638
OMII0II664485712,Clozapine,OMII0II1927041638
OMII0II140741217,Flupentixol,OMII0II1927041638
OMII0IIN621015389,Flupentixol decanoate,OMII0II1927041638
OMII0IIN1968110675,Fluphenazine decanoate,OMII0II1927041638
OMII0II2026957154,Haloperidol,OMII0II1927041638
OMII0II1827804892,Haloperidol decanoate,OMII0II1927041638
OMII0II1398048551,Levomepromazine maleate,OMII0II1927041638
OMII0II1741983835,Olanzapine,OMII0II1927041638
OMII0II1516313342,Paliperidone,OMII0II1927041638
OMII0II732952360,Pericyazine,OMII0II1927041638
OMII0II275841191,Pimozide,OMII0II1927041638
OMII0IIN2141244788,Pipotiazine palmitate,OMII0II1927041638
OMII0IIN1719099947,Prochlorperazine,OMII0II1927041638
OMII0II1120163392,Prochlorperazine maleate,OMII0II1927041638
OMII0IIN443653200,Prochlorperazine mesilate,OMII0II1927041638
OMII0IIN600305709,Quetiapine fumarate,OMII0II1927041638
OMII0II1776929323,Risperidone,OMII0II1927041638
OMII0IIN1914429982,Sulpiride,OMII0II1927041638
OMII0IIN1889533352,Trifluoperazine hydrochloride,OMII0II1927041638
OMII0II1706444510,Zuclopenthixol,OMII0II1927041638
OMII0II779479919,Zuclopenthixol acetate,OMII0II1927041638
OMII0IIN2029704072,Zuclopenthixol decanoate,OMII0II1927041638
OMII0IIN430720697,Zuclopenthixol dihydrochloride,OMII0II1927041638
OMII0II1053101551,Abilify,OMII0II1927041638
OMII0IIN795697892,Clopixol Conc,OMII0II1927041638
OMII0II1882934625,Clopixol tablets,OMII0II1927041638
OMII0IIN1741251272,Clozaril,OMII0II1927041638
OMII0IIN217669254,Dolmatil,OMII0II1927041638
OMII0IIN1542577002,Dozic,OMII0II1927041638
OMII0IIN62858530,Haldol,OMII0II1927041638
OMII0IIN1806813928,Haldol decanoate,OMII0II1927041638
OMII0II940356624,Invega,OMII0II1927041638
OMII0IIN906945864,Modecate,OMII0II1927041638
OMII0II326091021,Moditen,OMII0II1927041638
OMII0IIN1093387098,Neulactil,OMII0II1927041638
OMII0II446881625,Nozinan tablets,OMII0II1927041638
OMII0IIN1846496960,Orap,OMII0II1927041638
OMII0II1656515587,Piportil,OMII0II1927041638
OMII0II570417351,Risperdal,OMII0II1927041638
OMII0II996018340,Serenace,OMII0II1927041638
OMII0IIN1380496780,Seroquel,OMII0II1927041638
OMII0II1421406384,Solian,OMII0II1927041638
OMII0IIN328041150,Stelazine,OMII0II1927041638
OMII0IIN89032944,Sulpitil,OMII0II1927041638
OMII0IIN1711349967,Sulpor,OMII0II1927041638
OMII0IIN332857380,Zyprexa,OMII0II1927041638
OMII0II770826491,Blood-stained vomit,OMII0IIN1775712290
OMII0II1341319331,Rumbling sounds,OMII0II872099419
OMII0II1163973310,Electro-convulsive therapy,OMII0II541639475
OMII0II541639475H,ECT,OMII0II541639475
OMII0II1433668224,Elderly people,OMII0IIN1433668224
OMII0IIN1504889930,Colectomy,OMII0II2012608823
OMII0II1656372960,Resection of colon,OMII0II2012608823
OMII0II705558942,Stoma surgery,OMII0II2012608823
OMII0II1648030688,Breastfeeding,OMII0II563997734
OMII0IIN1053379360,Tight chest,OMII0II2143948984
OMII0II286699685,Dairy-free diet,OMII0IIN734142625B
OMII0II1792610187,Wheat-free diet,OMII0IIN734142625B
OMII0II748399660,Emergency care,OMII0IIN1049961633
OMII0II1170173191,Urgent care,OMII0IIN1049961633
OMII0II2073410677,Critical care,OMII0IIN1049961633
OMII0II1795237595,Addiction clinics,OMII0II913456875
OMII0II1349292792,Myocardial perfusion scintigraphy,OMII0IIN340943608
OMII0IIN708963175,Peripheral arterial disease,OMII0IIN1555167192
OMII0II1428226414,Limb artery disease,OMII0IIN1555167192
OMII0II940443863,Crustaceans,OMII0II844923131
OMII0II2036615266,Lobsters,OMII0II844923131
OMII0II740172621,Prawns,OMII0II844923131
OMII0II440854495,South Asian health,OMII0II870497170
OMII0II1614998070,Total body irradiation,OMII0II1225861023
OMII0II1932892674,External radiotherapy,OMII0II1225861023
OMII0II1185939248,Internal radiotherapy,OMII0II1225861023
OMII0IIN1850232524,Person-centred psychotherapy,OMII0II490576520
OMII0IIN1818556684,Humanistic therapy,OMII0II490576520
OMII0II1305384700,Psychoanalysis,OMII0II490576520
OMII0II195871570,Psychoanalytic psychotherapy,OMII0II490576520
OMII0IIN288152182,Integrated therapy,OMII0II490576520
OMII0II565240242D,Psychologist,OMII0IIN2003651050
OMII0II1376599461,Alcohol liaison nurse,OMII0IIN854222694
OMII0II1846804940,Consultant diabetes nurse,OMII0IIN854222694
OMII0IIN795698425,District nurse,OMII0IIN854222694
OMII0II1720473804,Nursing manager,OMII0IIN854222694
OMII0IIN1082863622,Nurse consultant,OMII0IIN854222694
OMII0IIN1696693714,Practice nurse,OMII0IIN854222694
OMII0II708666839,Nurse practitioner,OMII0IIN854222694
OMII0II876998074,Living will,OMII0II522504346
OMII0II835005870,AIs,OMII0IIN1778934213
OMII0IIN1281442806,Ohtahara syndrome,OMII0II87861611
OMII0II1016555829,Intrauterine devices,OMII0IIN1126215088
OMII0II556639494,ETT,OMII0II1292024178
OMII0II1162645478,Stress testing,OMII0II1292024178
OMII0II1601602614,Exercise testing,OMII0II1292024178
OMII0II399867809,Exercise stress testing,OMII0II1292024178
OMII0IIN2046567615,Bicycle tests,OMII0II1292024178
OMII0II1811437203,Digoxin,OMII0II1079639011
OMII0II126495307,Sulfasalazine,OMII0II1880239474
OMII0II828769707,Intestinal obstruction,OMII0IIN1670712444
OMII0II131814128,Obstruction of intestine,OMII0IIN1670712444
OMII0II1983846205,Anti-rejection medicine,OMII0IIN1264662568
OMII0II673044730,Immune response suppression,OMII0IIN1264662568
OMII0IIN772209881,Immunosuppressives,OMII0IIN1264662568
OMII0IIN7111380,Ciclosporin,OMII0IIN1264662568
OMII0II1432515288,Glomerular filtration rate,OMII0II724967731
OMII0IIN1746527256,GFR,OMII0II724967731
OMII0II1510234001,Renal scans,OMII0II724967731
OMII0IIN168867570,Kidney scans,OMII0II724967731
OMII0II554175815,Enalapril,OMII0II403990820
OMII0IIN2004074369,Lisinopril,OMII0II403990820
OMII0IIN433767891,Perindopril,OMII0II403990820
OMII0II37747436,Ramipril,OMII0II403990820
OMII0IIN1569938176,Angiotensin-converting enzyme inhibitors,OMII0II403990820
OMII0IIN915989205,Capoten,OMII0II403990820
OMII0II1175303057,Vascace,OMII0II403990820
OMII0IIN1655014303,Cilazapril,OMII0II403990820
OMII0II2005390895,Innovace,OMII0II403990820
OMII0IIN756454727,Carace,OMII0II403990820
OMII0IIN1903883308,Zestril,OMII0II403990820
OMII0IIN1100104473,Coversyl,OMII0II403990820
OMII0II2071482753,Tritace,OMII0II403990820
OMII0II1654111994,Anti-sickness medicines,OMII0II250546755
OMII0II679149812,Anti-nausea drugs,OMII0II250546755
OMII0II163523931,Glatiramer acetate,OMII0IIN298491054
OMII0II449443151,Copaxone,OMII0IIN298491054
OMII0IIN1287530097,Natalizumab,OMII0IIN298491054
OMII0IIN1707344447,Tysabri,OMII0IIN298491054
OMII0IIN1228544890,Iron supplements,OMII0IIN2123388112
OMII0IIN1207997663,Linoleic acid,OMII0IIN2123388112
OMII0II1122795955,Essential fatty acid supplements,OMII0IIN2123388112
OMII0II691688428,Hoarse voice,OMII0II1339470609
OMII0IIN605041656,Voice problems,OMII0II1339470609
OMII0II1512501592,Sensible drinking,OMII0II144908891
OMII0II521570894,Terminal care,OMII0IIN1730096189
OMII0II1775510916,Care in terminal illness,OMII0IIN1730096189
OMII0II377161593H,End-of-life care,OMII0IIN1730096189
OMII0IIN1553891733,Transcutaneous electrical nerve stimulation,OMII0II1070082296
OMII0IIN1874499117,Electrode therapy,OMII0II1070082296
OMII0IIN898971223,Heat therapy,OMII0II1377049197
OMII0IIN204688028,Capsaicin,OMII0IIN345481584
OMII0II892949290,Opiates,OMII0II669722182
OMII0IIN1104316604,Morphine,OMII0II669722182
OMII0II848665948,Shaking,OMII0IIN1854258119
OMII0II266779360,Movement disorder,OMII0IIN1327021572
OMII0IIN1229814792,Dithranol,OMII0II395403183
OMII0IIN2091371596,Coal tar,OMII0II395403183
OMII0II1735658786,Anthralin,OMII0II395403183
OMII0IIN800442280,Salicylic acid,OMII0II395403183
OMII0II112263597,UVB therapy,OMII0IIN809366773
OMII0II846965998,PUVA,OMII0IIN809366773
OMII0IIN1360552629,Psoralen with ultraviolet A,OMII0IIN809366773
OMII0II385624739,Psoralen with UV-A,OMII0IIN809366773
OMII0IIN1353881297,Biologic therapy,OMII0II1032074958
OMII0II1688987442,Biologic treatment,OMII0II1032074958
OMII0II425087303,Tumour necrosis factor blockers,OMII0IIN345481584
OMII0II1539318629,TNF blockers,OMII0IIN345481584
OMII0II1859994409,Etanercept,OMII0IIN345481584
OMII0II1563823429,Adalimomab,OMII0IIN345481584
OMII0IIN1634816272,TNF antagonists,OMII0IIN345481584
OMII0IIN752937978,Gold,OMII0IIN345481584
OMII0IIN769522129,Aurothiomalate,OMII0IIN345481584
OMII0II1087009232,Penicillamine,OMII0IIN345481584
OMII0II1161699364,Fenoprofen,OMII0II1488534998
OMII0IIN1602412752,Flurbiprofen,OMII0II1488534998
OMII0IIN892459510,Analgesics,OMII0II1591733631
OMII0II705641932,Codeine,OMII0II1591733631
OMII0IIN1391035079E,Arthritis specialist,OMII0IIN1391035079
OMII0IIN660420191,Bone expert,OMII0IIN1860155135
OMII0II2131924411,Orthopaedics,OMII0IIN1860155135
OMII0IIN906570152,Herpes zoster infection,OMII0II1504505233
OMII0IIN2047669581K,Gastrectomy,OMII0IIN1275270103
OMII0IIN978418861,Oesophagogastrectomy,OMII0IIN1275270103
OMII0IIN1932161768,Resection of oesophagus,OMII0II1490817340
OMII0II1790904529,Oesophagectomy,OMII0II1490817340
OMII0II29966839F,Breast milk,OMII0II563997734
OMII0IIN1723442071,Clot-busters,OMII0II997584600
OMII0IIN1332841871,Thrombolysis,OMII0II997584600
OMII0IIN332618505,Streptokinase,OMII0II997584600
OMII0II77517342,Alteplase,OMII0II997584600
OMII0II206604188,Bitter (beer),OMII0II1556348637
OMII0IIN138656110H,Beer,OMII0II1556348637
OMII0II2098360652J,Cider,OMII0II1556348637
OMII0II872006123,Ale,OMII0II1556348637
OMII0II849961570,Vodka,OMII0II1556348637
