OMII0IIN1433668224,Older people,Use for concept mapping,X-Influenced by|OMII0IIN814372135I|Hot weather|X-Influenced by|OMII0II42929246|Cold weather|X-Provided care and support at|OMII0IIN867831575|Communication|X-Provided care and support at|OMII0II71001708|Sharing a home|X-Provided care and support at|OMII0II290536209|Personal alarms|X-Provided care and support at|OMII0II2016965891K|Care in own home|X-Provided care and support at|OMII0IIN1258273820|Bereavement support|X-Provided care and support at|OMII0II447448817|Communicating with someone with dementia|X-Provided care and support at|OMII0II64654997|Care away from home|X-Provided care and support at|OMII0II698260727|Needs assessment|X-Provided care and support at|OMII0II1784668798K|Transport|X-Provided care and support at|OMII0IIN1920358621|Moving and handling|X-Provided care and support at|OMII0IIN1170184494|Care and caring types|X-Provided care and support at|OMII0II929280913|Physical relationships|X-Related Ext. Org.|OMII795646915II19380719975if7LweJ5ZN0cBFSC6cP|Age Concern England|X-Related Ext. Org.|OMII0IIN1549418550|Action on Elder Abuse|X-Related Ext. Org.|OMII0II767978235|Aid for the Aged in Distress|X-Related Ext. Org.|OMII0II1407837735|Arthritis Care|X-Treated at|OMII0II138153955|Nursing homes|X-Treated at|OMII0IIN277226979|Day care centres|X-Treated at|OMII0II55915305|Care homes|X-Treated at|OMII0II953876770|Assist UK|RT|OMII0IIN275465474|Vulnerable adults|X-Specialist treatment by|OMII0II639930566|Occupational therapists|X-Specialist treatment by|OMII0II512008634|Care workers|X-Money or legal information requirement|OMII0II873990439|Attendance Allowance|X-Money or legal information requirement|OMII0II1090063536|Winter fuel payment|X-Money or legal information requirement|OMII0II709137022|Dental costs|X-Money or legal information requirement|OMII0IIN1826473428|Cold Weather Payment|X-Money or legal information requirement|OMII0IIN2100390260|Wigs and fabric supports
OMII0II427368198,Disabled people,Use for concept mapping,"X-Provided care and support at|OMII0II172059598|Motability scheme|X-Provided care and support at|OMII0II64654997|Care away from home|X-Provided care and support at|OMII0IIN2029962414F|Care assessments|X-Provided care and support at|OMII0IIN1170184494|Care and caring types|X-Provided care and support at|OMII0II290536209|Personal alarms|X-Provided care and support at|OMII0II1499465441|Mobility aids|X-Provided care and support at|OMII0II1784668798K|Transport|X-Provided care and support at|OMII0II2115162426|Stigma and discrimination|X-Provided care and support at|OMII0IIN1253862745|Equipment, alarms and aids|X-Provided care and support at|OMII0II1346495082|Sign language|X-Provided care and support at|OMII0II2016965891K|Care in own home|X-Provided care and support at|OMII0II537250986|Special needs assessments|X-Provided care and support at|OMII0II929280913|Physical relationships|X-Provided care and support at|OMII0II1059110930|Continuing care|X-Provided care and support at|OMII0IIN1920358621|Moving and handling|X-Provided care and support at|OMII0IIN867831575|Communication|X-Provided care and support at|OMII0II71001708|Sharing a home|X-Provided care and support at|OMII0II1578818054|Caring for a parent|X-Provided care and support at|OMII0II1270277536|School and young carers|X-Provided care and support at|OMII0II2082898339|Care for disabled child|X-Provided care and support at|OMII0IIN1823561291|Care plans and programmes|X-Related Ext. Org.|OMII0II426889289|Ableize Disability Support Information|X-Related Ext. Org.|OMII0IIN1549418550|Action on Elder Abuse|X-Treated at|OMII0II953876770|Assist UK|X-Treated at|OMII0II394905764|Telecare services|X-Treated at|OMII1001023724IIN1445113587BGB26gOnYs0BsA1bAmk2|Disaway Trust|X-Treated at|OMII0IIN277226979|Day care centres|X-Treated at|OMII1007868634II1979370308yDntav3ft9OINbnEUGy6|Parents of Disabled Children|X-Treated at|OMIIN940872790IIN1603507878a4k9p6KDaMcP3da1wkea|British Deaf Association|X-Specialist treatment by|OMII0II2035023468|Social workers|X-Specialist treatment by|OMII0II639930566|Occupational therapists|X-Specialist treatment by|OMII0II512008634|Care workers|X-Money or legal information requirement|OMII0II1828826789|The Carers (Equal Opportunities) Act|X-Money or legal information requirement|OMII0IIN1919383881|Mobility Supplement|X-Money or legal information requirement|OMII0IIN1234411752|Disability Discrimination Act|X-Money or legal information requirement|OMII0II1816564702|Severe Disablement Allowance|X-Money or legal information requirement|OMII0IIN1939617696|Carers and Disabled Children Act|X-Money or legal information requirement|OMII0II873990439|Attendance Allowance|X-Money or legal information requirement|OMII0II207322803|Working hours and conditions|X-Money or legal information requirement|OMII0IIN915620328|Consent issues|X-Money or legal information requirement|OMII0II1587985216|Severe disability premium|X-Money or legal information requirement|OMII0II1785376684|Disability Living Allowance|X-Money or legal information requirement|OMII0II335061154|The Children Act|X-Money or legal information requirement|OMII0II246313555|War Disablement Pension|X-Money or legal information requirement|OMII0II212405090|Incapacity Benefit|X-Money or legal information requirement|OMII0II1382195290|Disabled Facilities Grants|X-Money or legal information requirement|OMII0II485477881|Financial assessments for care"
OMII0IIN2022046537,Religious groups,Use for concept mapping,NT|OMII0IIN1395269052|Jews|NT|OMII0II517083074|Christians|NT|OMII0IIN346374759|Hindus|NT|OMII0II664759645|Sikhs|NT|OMII0IIN1892921421|Buddhists|NT|OMII0IIN1087698433|Muslims|X-Influenced by|OMII0II1887934877|Christmas
OMII0II259495371,Immigrants,Use for concept mapping,X-Treated at|OMII0IIN1629821125|Bilingual services|X-Money or legal information requirement|OMII0II57079328|Child Tax Credit|X-Money or legal information requirement|OMII0II1785376684|Disability Living Allowance
OMII0II1096573020,Sportsmen and sportswomen,Use for concept mapping,
OMII0II2052610954,New parents,Use for concept mapping,X-Treated at|OMII0IIN829331062|Parent support groups|X-Treated at|OMII0IIN1349216978|Association for Post Natal Illness|X-Money or legal information requirement|OMII0II571651135|Maternity leave|X-Money or legal information requirement|OMII0II36587568|Maternity Grant|X-Money or legal information requirement|OMII0IIN1575713028|Flexible working|X-Money or legal information requirement|OMII0IIN119164460|Maternity Allowance|X-Money or legal information requirement|OMII0II207322803|Working hours and conditions
OMII0IIN2120028140,Parents,Use for concept mapping,X-Influenced by|OMII0II987498604|School holidays|X-Provided care and support at|OMII0II1578818054|Caring for a parent|X-Related Ext. Org.|OMII0IIN1804009829|Adoption UK|X-Treated at|OMII0II747304392|Babyloss.com|X-Treated at|OMII0IIN829331062|Parent support groups|X-Money or legal information requirement|OMII0IIN1335422216|Time off work for emergencies|X-Money or legal information requirement|OMII0II207322803|Working hours and conditions|X-Money or legal information requirement|OMII0IIN1575713028|Flexible working
OMII0IIN863590018,Ethnicity,Use for concept mapping,NT|OMII0II2064287765|Black people|NT|OMII0II870497170|South Asian people
OMII0II870497170,South Asian people,Use for concept mapping,X-May need|OMII0II228783917|Blood glucose measurement|X-May need|OMII0II2058407048|Cholesterol test|X-Provided care and support at|OMII0II2115162426|Stigma and discrimination|X-Treated at|OMII0IIN1629821125|Bilingual services|RT|OMII0IIN1892921421|Buddhists|RT|OMII0II664759645|Sikhs|RT|OMII0IIN346374759|Hindus|X-Money or legal information requirement|OMII0IIN126120750|Rights to culturally appropriate care
OMII0II2064287765,Black people,Use for concept mapping,X-Provided care and support at|OMII0II2115162426|Stigma and discrimination|X-Related Ext. Org.|OMIIN1578279683IIN18652163881dqgjHy9hRWw8sUzFvx2|African Caribbean Leukaemia|X-Money or legal information requirement|OMII0IIN126120750|Rights to culturally appropriate care
OMII0IIN1087698433,Muslims,Use for concept mapping,X-Influenced by|OMII0IIN578171411E|Ramadan|X-Provided care and support at|OMII0II2115162426|Stigma and discrimination|X-Money or legal information requirement|OMII0IIN126120750|Rights to culturally appropriate care
OMII0IIN1395269052,Jews,Use for concept mapping,X-Provided care and support at|OMII0II2115162426|Stigma and discrimination
OMII0IIN346374759,Hindus,Use for concept mapping,X-Provided care and support at|OMII0II2115162426|Stigma and discrimination|X-Money or legal information requirement|OMII0IIN126120750|Rights to culturally appropriate care
OMII0II664759645,Sikhs,Use for concept mapping,X-Provided care and support at|OMII0II2115162426|Stigma and discrimination|X-Money or legal information requirement|OMII0IIN126120750|Rights to culturally appropriate care
OMII0II1672997468,Vegetarians,Use for concept mapping,
OMII0IIN1179181516,Vegans,Use for concept mapping,
OMII0II2114065084E,Carers,Use for concept mapping,NT|OMII0II37410562|Young carers|X-Provided care and support at|OMII0II1578818054|Caring for a parent|X-Provided care and support at|OMII0II698260727|Needs assessment|X-Provided care and support at|OMII0II1784668798K|Transport|X-Provided care and support at|OMII0IIN1170184494|Care and caring types|X-Provided care and support at|OMII0II447448817|Communicating with someone with dementia|X-Provided care and support at|OMII0IIN70883304|Housing for carers|X-Provided care and support at|OMII0IIN2029962414F|Care assessments|X-Provided care and support at|OMII0IIN1920358621|Moving and handling|X-Provided care and support at|OMII0II971307744|Family and friends' needs|X-Provided care and support at|OMII0IIN790869817|Study and caring|X-Provided care and support at|OMII0IIN1823561291|Care plans and programmes|X-Provided care and support at|OMII0IIN867831575|Communication|X-Provided care and support at|OMII0II71001708|Sharing a home|X-Provided care and support at|OMII0IIN364979248|End-of-life issues|X-Provided care and support at|OMII0IIN1082846652|Talking about death|X-Provided care and support at|OMII0II929280913|Physical relationships|X-Provided care and support at|OMII0IIN1624429500|Work and caring|X-Provided care and support at|OMII0II172059598|Motability scheme|X-Provided care and support at|OMII0II2082898339|Care for disabled child|X-Provided care and support at|OMII0II2109582947|Carers' assessments|X-Provided care and support at|OMII0IIN1258273820|Bereavement support|X-Provided care and support at|OMII0II2115162426|Stigma and discrimination|X-Related Ext. Org.|OMII0IIN1030530284|Care Quality Commission|X-Treated at|OMII0IIN1783559699|Peer support groups|X-Treated at|OMII0II394905764|Telecare services|X-Treated at|OMII0IIN475635300|Social care services|X-Specialist treatment by|OMII0II2035023468|Social workers|X-Money or legal information requirement|OMII0IIN1575713028|Flexible working|X-Money or legal information requirement|OMII0II485477881|Financial assessments for care|X-Money or legal information requirement|OMII0IIN1368793412|Carer’s Allowance|X-Money or legal information requirement|OMII0II1828826789|The Carers (Equal Opportunities) Act|X-Money or legal information requirement|OMII0II335061154|The Children Act|X-Money or legal information requirement|OMII0II207322803|Working hours and conditions|X-Money or legal information requirement|OMII0IIN1458432979|Power of attorney|X-Money or legal information requirement|OMII0IIN200726773|Contributory Employment and Support Allowance|X-Money or legal information requirement|OMII0IIN915620328|Consent issues|X-Money or legal information requirement|OMII0IIN578418920|Refusal of treatment or care|X-Money or legal information requirement|OMII0IIN1943679130|Financial help for carers|X-Money or legal information requirement|OMII0IIN910627355|Confidentiality|X-Money or legal information requirement|OMII0IIN877154723|Employment Act 2002|X-Money or legal information requirement|OMII0IIN1234411752|Disability Discrimination Act|X-Money or legal information requirement|OMII0IIN1939617696|Carers and Disabled Children Act|X-Money or legal information requirement|OMII0IIN1335422216|Time off work for emergencies|X-Money or legal information requirement|OMII0IIN1506078705|Budgeting Loan
OMII0IIN1597649398,"Gays, lesbians and bisexuals",Use for concept mapping,X-Provided care and support at|OMII0II2115162426|Stigma and discrimination|X-Treated at|OMII0II370999984|Sexual health clinics|X-Treated at|OMII667863672IIN672094662mzrHWg67LCYBORiIvnvv|Educational Action Challenging Homophobia|X-Money or legal information requirement|OMII0IIN2130281672|Gender Recognition Act|X-Money or legal information requirement|OMII0II596663578|Sex Discrimination (Gender Reassignment) Regulations|X-Money or legal information requirement|OMII0IIN1085672185|Sexuality and gender identity rights|X-Money or legal information requirement|OMII0IIN1261313825|The Equality Act (Sexual Orientation) Regulations (2007)
OMII0II898360218,Transgender people,Use for concept mapping,X-Provided care and support at|OMII0II2115162426|Stigma and discrimination|X-Money or legal information requirement|OMII0IIN1085672185|Sexuality and gender identity rights|X-Money or legal information requirement|OMII0IIN2130281672|Gender Recognition Act|X-Money or legal information requirement|OMII0IIN1261313825|The Equality Act (Sexual Orientation) Regulations (2007)|X-Money or legal information requirement|OMII0II596663578|Sex Discrimination (Gender Reassignment) Regulations
OMII0IIN1756240179,Jobseekers,Use for concept mapping,X-Provided care and support at|OMII0IIN1624429500|Work and caring|RT|OMII0IIN328087955J|Teenagers|X-Money or legal information requirement|OMII0II32584783|Jobseeker’s Allowance|X-Money or legal information requirement|OMII0II207322803|Working hours and conditions|X-Money or legal information requirement|OMII0IIN1376771470|Job grant
OMII0IIN627215176,People on benefit,Use for concept mapping,X-Treated at|OMII0IIN475635300|Social care services|X-Money or legal information requirement|OMII0IIN200726773|Contributory Employment and Support Allowance|X-Money or legal information requirement|OMII0II1492287680|Travel costs|X-Money or legal information requirement|OMII0II852340148|Community Care Grant|X-Money or legal information requirement|OMII0II1995978534|Child Benefit|X-Money or legal information requirement|OMII0IIN1117787836|Benefits|X-Money or legal information requirement|OMII0IIN1297171208|Widowed Mother's Allowance|X-Money or legal information requirement|OMII0II873990439|Attendance Allowance|X-Money or legal information requirement|OMII0II1816564702|Severe Disablement Allowance|X-Money or legal information requirement|OMII0II709137022|Dental costs|X-Money or legal information requirement|OMII0II2110399603|Guardian’s Allowance|X-Money or legal information requirement|OMII0IIN1368793412|Carer’s Allowance|X-Money or legal information requirement|OMII0II36587568|Maternity Grant|X-Money or legal information requirement|OMII0IIN1525599453|Housing Benefit|X-Money or legal information requirement|OMII0IIN2087476998|Social Fund loans|X-Money or legal information requirement|OMII0II1189705802|Earnings replacement benefits|X-Money or legal information requirement|OMII0II989413508|Funeral Expenses|X-Money or legal information requirement|OMII0II457976433|Local Housing Allowance|X-Money or legal information requirement|OMII0IIN119164460|Maternity Allowance|X-Money or legal information requirement|OMII0II32584783|Jobseeker’s Allowance|X-Money or legal information requirement|OMII0II212405090|Incapacity Benefit|X-Money or legal information requirement|OMII0IIN2100390260|Wigs and fabric supports|X-Money or legal information requirement|OMII0IIN1508295695|Discretionary loans and grants|X-Money or legal information requirement|OMII0IIN1392430219|Widowed Parent's Allowance|X-Money or legal information requirement|OMII0II1344183954|Income–related Employment and Support Allowance|X-Money or legal information requirement|OMII0II910003546|Unemployability Supplement or Allowance|X-Money or legal information requirement|OMII0II763820400|Council Tax Benefit|X-Money or legal information requirement|OMII0II1785376684|Disability Living Allowance
OMII0II433102679,Asylum seekers,Use for concept mapping,X-Provided care and support at|OMII0II2115162426|Stigma and discrimination|X-Provided care and support at|OMII0IIN70883304|Housing for carers|X-Treated at|OMII0IIN475635300|Social care services|X-Treated at|OMII0IIN1629821125|Bilingual services|RT|OMII0II568479280|Homeless people
OMII0IIN1820799313,Toddlers,Use for concept mapping,
OMII0IIN1966289239,Children in care,Use for concept mapping,X-Provided care and support at|OMII0IIN2029962414F|Care assessments|X-Provided care and support at|OMII0II1372962914|Special educational needs|X-Provided care and support at|OMII0II657830789|Education|X-Related Ext. Org.|OMII0IIN1804009829|Adoption UK|X-Treated at|OMII1103207550II953952973cVWB2QPJ8IBmslx3jROr|Barnardo's|X-Treated at|OMII0IIN1612410553C|Residential special schools|X-Treated at|OMII950735823II85284083gJIio6929TZ8ladR1ICf|There4Me|X-Treated at|OMII1200921026II556292560dbbOcgaLEboKKEn55RVp|NSPCC|X-Treated at|OMII0II55915305|Care homes|X-Specialist treatment by|OMII0II2035023468|Social workers
OMII0IIN978413544,Foster parents,Use for concept mapping,X-Influenced by|OMII0II987498604|School holidays|X-Related Ext. Org.|OMII0IIN1804009829|Adoption UK|X-Treated at|OMII1103207550II953952973cVWB2QPJ8IBmslx3jROr|Barnardo's|X-Treated at|OMII0IIN829331062|Parent support groups|X-Specialist treatment by|OMII0II2035023468|Social workers
OMII0II1213305377,Single parents,Use for concept mapping,X-Provided care and support at|OMII0II462554684|Caring and family conflict|X-Treated at|OMII0IIN829331062|Parent support groups|X-Treated at|OMII0IIN475635300|Social care services|X-Specialist treatment by|OMII0II2035023468|Social workers|X-Money or legal information requirement|OMII0II207322803|Working hours and conditions
OMII0IIN526656989,Asthmatic,Use for concept mapping,X-May need|OMII0IIN2004926292|Lung function tests|X-Treated at|OMII1571736988IIN1701827081hBshRJ5CSW2otrzgcmhT|Asthma UK|X-Treated at|OMII0IIN1690940057|Asthma clinics|X-Specialist treatment by|OMII0II1997953779|Lung and breathing diseases specialists
OMII0II1853775056,Smoker,Use for concept mapping,
OMII0II398510011,Arthritic,Use for concept mapping,X-Provided care and support at|OMII0II1499465441|Mobility aids|X-Related Ext. Org.|OMII0II1407837735|Arthritis Care
OMII0IIN2097486261,Diabetic,Use for concept mapping,X-May need|OMII0II228783917|Blood glucose measurement|X-Treated at|OMII0II722420968|Diabetes clinics
OMII0IIN1355230057,Post-menopausal women,Use for concept mapping,RT|OMII0IIN193383105K|Women
OMII0IIN275465474,Vulnerable adults,Use for concept mapping,X-Provided care and support at|OMII0IIN867831575|Communication|X-Provided care and support at|OMII0IIN2029962414F|Care assessments|X-Provided care and support at|OMII0II929280913|Physical relationships|X-Provided care and support at|OMII0II64654997|Care away from home|X-Provided care and support at|OMII0IIN1823561291|Care plans and programmes|X-Provided care and support at|OMII0II71001708|Sharing a home|X-Related Ext. Org.|OMII0IIN1549418550|Action on Elder Abuse|X-Treated at|OMII0IIN475635300|Social care services|X-Treated at|OMII0IIN277226979|Day care centres|RT|OMII0II1077439955|Learning disabled|X-Specialist treatment by|OMII0II2035023468|Social workers|X-Money or legal information requirement|OMII0IIN1458432979|Power of attorney|X-Money or legal information requirement|OMII0IIN910627355|Confidentiality|X-Money or legal information requirement|OMII0IIN915620328|Consent issues
OMII0IIN423464695,Holiday makers,Use for concept mapping,X-Influenced by|OMII0IIN814372135I|Hot weather|X-Influenced by|OMII0II1675623009|Summer|X-Treated at|OMII1001023724IIN1445113587BGB26gOnYs0BsA1bAmk2|Disaway Trust|RT|OMII0II1872422045|Tourists
OMII0IIN1130597587,Patient type,Use for concept mapping,NT|OMII0II680779507|Pregnant women|NT|OMII0II1722701927|Alcoholic|NT|OMII0IIN1355230057|Post-menopausal women|NT|OMII0II1175382678|Chronically ill|NT|OMII0IIN526656989|Asthmatic|NT|OMII0IIN2097486261|Diabetic|NT|OMII0II1376324530|Terminally ill|NT|OMII0II1853775056|Smoker|NT|OMII0II398510011|Arthritic|NT|OMII0II427368198|Disabled people|NT|OMII0II1077439955|Learning disabled
OMII0IIN1315230826,Gender and sexual orientation,Use for concept mapping,"NT|OMII0IIN59093333I|Men|NT|OMII0IIN1597649398|Gays, lesbians and bisexuals|NT|OMII0IIN193383105K|Women|NT|OMII0II898360218|Transgender people"
OMII0IIN1609213193,Occupation and Status,Use for concept mapping,NT|OMII0IIN627215176|People on benefit|NT|OMII0II301456853|Teachers|NT|OMII0IIN1966289239|Children in care|NT|OMII0II2052610954|New parents|NT|OMII0IIN1737967041|Volunteers|NT|OMII0IIN275465474|Vulnerable adults|NT|OMII0II1096573020|Sportsmen and sportswomen|NT|OMII0II1872422045|Tourists|NT|OMII0IIN423464695|Holiday makers|NT|OMII0IIN1346919539|Armed forces personnel|NT|OMII0II568479280|Homeless people|NT|OMII0II2114065084E|Carers|NT|OMII0II1213305377|Single parents|NT|OMII0IIN907993816|Bereaved people|NT|OMII0IIN1756240179|Jobseekers|NT|OMII0IIN978413544|Foster parents|NT|OMII0IIN2120028140|Parents|NT|OMII0II1832097064|Students|NT|OMII0II433102679|Asylum seekers|NT|OMII0II259495371|Immigrants|NT|OMII0II2136614478|School children|NT|OMII0IIN1642819845|Widows and widowers|NT|OMII0II2038195222|Prisoners
OMII0II434308659,Lifestyle,Use for concept mapping,NT|OMII0II1672997468|Vegetarians|NT|OMII0IIN1179181516|Vegans
OMII0II1722701927,Alcoholic,Use for concept mapping,X-Related Ext. Org.|OMII422882448IIN1854936931Jag3MlPSh4Ya2d9z3byR|Alcohol Concern|X-Related Ext. Org.|OMII0IIN878882303|Alcohol and smoking / Easy health|X-Related Ext. Org.|OMII1151345984IIN2036864750EcyT5kxnss2XJ9NBvKcO|Alcoholics Anonymous|X-Treated at|OMII2060474359II14864672285jl1J31s41Qtlmn132eK|National Association for Children of Alcoholics
OMII0IIN1737967041,Volunteers,Use for concept mapping,
OMII0II2038195222,Prisoners,Use for concept mapping,X-Money or legal information requirement|OMII0IIN915620328|Consent issues
OMII0II1175382678,Chronically ill,Use for concept mapping,X-Provided care and support at|OMII0II1270277536|School and young carers|X-Provided care and support at|OMII0IIN867831575|Communication|X-Provided care and support at|OMII0IIN2029962414F|Care assessments|X-Provided care and support at|OMII0II172059598|Motability scheme|X-Provided care and support at|OMII0II71001708|Sharing a home|X-Provided care and support at|OMII0II1059110930|Continuing care|X-Provided care and support at|OMII0II1578818054|Caring for a parent|X-Provided care and support at|OMII0II290536209|Personal alarms|X-Provided care and support at|OMII0II2016965891K|Care in own home|X-Provided care and support at|OMII0IIN1170184494|Care and caring types|X-Provided care and support at|OMII0II522504346|Advance directives|X-Provided care and support at|OMII0II447448817|Communicating with someone with dementia|X-Provided care and support at|OMII0II64654997|Care away from home|X-Provided care and support at|OMII0II1784668798K|Transport|X-Treated at|OMII0IIN277226979|Day care centres|X-Treated at|OMII0II55915305|Care homes|X-Treated at|OMII0II394905764|Telecare services|X-Treated at|OMII0II138153955|Nursing homes|X-Specialist treatment by|OMII0II512008634|Care workers|X-Money or legal information requirement|OMII0IIN578418920|Refusal of treatment or care|X-Money or legal information requirement|OMII0IIN1458432979|Power of attorney|X-Money or legal information requirement|OMII0II873990439|Attendance Allowance|X-Money or legal information requirement|OMII0II1630875899|Assisted suicide and euthanasia
OMII0IIN1346919539,Armed forces personnel,Use for concept mapping,
OMII0II1832097064,Students,Use for concept mapping,X-Provided care and support at|OMII0II1578818054|Caring for a parent|X-Provided care and support at|OMII0IIN790869817|Study and caring|X-Treated at|OMII0II370999984|Sexual health clinics|RT|OMII0IIN328087955J|Teenagers|X-Money or legal information requirement|OMII0II709137022|Dental costs|X-Money or legal information requirement|OMII0IIN2100390260|Wigs and fabric supports
OMII0II680779507,Pregnant women,Use for concept mapping,X-May need|OMII0II1436372821|Antenatal screening|X-May need|OMII0II248984224|Investigations in pregnancy|X-Influenced by|OMII0IIN814372135I|Hot weather|X-Related Ext. Org.|OMII0IIN638166563|Action on Pre-eclampsia|X-Treated at|OMII0II2105981275|BirthChoiceUK|X-Treated at|OMII0II1735358574|Antenatal Results and Choices|X-Treated at|OMII0II1837575659|Maternity and midwifery units|X-Treated at|OMIIN1609187968IIN504219573WBjhw5LuQN0RToBgqQ3K|Post Natal Illness-Support & Help Association|X-Treated at|OMII0II1117657869|Termination of pregnancy (abortion) clinics|X-Specialist treatment by|OMII0IIN2010252325|Female reproductive specialists|X-Specialist treatment by|OMII0IIN574812266|Midwives|X-Specialist treatment by|OMII0II1710214622|Health visitors|X-Specialist treatment by|OMII0II1278503337|Childbirth and pregnancy specialists|X-Money or legal information requirement|OMII0II207322803|Working hours and conditions|X-Money or legal information requirement|OMII0II571651135|Maternity leave|X-Money or legal information requirement|OMII0II709137022|Dental costs
OMII0II301456853,Teachers,Use for concept mapping,X-Provided care and support at|OMII0II657830789|Education|X-Provided care and support at|OMII0II1372962914|Special educational needs|X-Treated at|OMII0IIN906839939|ChildLine
OMII0IIN1642819845,Widows and widowers,Use for concept mapping,X-Provided care and support at|OMII0IIN832419780|Funerals|X-Provided care and support at|OMII0IIN1258273820|Bereavement support|X-Provided care and support at|OMII0IIN1384098767|Registering a death|X-Treated at|OMII1476190750IIN423222410E4vgFh0OqOElVLVjKd5N|Bereavement Advice Centre|X-Treated at|OMIIN319809279IIN1450302957xIwQG7ddbFAGUFLW0Au9|Cruse Bereavement Care|RT|OMII0IIN907993816|Bereaved people|X-Specialist treatment by|OMII0II1834147217|Coroners|X-Money or legal information requirement|OMII0IIN640285098|Industrial Death Benefit|X-Money or legal information requirement|OMII0IIN334201345|War Widow's Pension|X-Money or legal information requirement|OMII0II1630875899|Assisted suicide and euthanasia|X-Money or legal information requirement|OMII0IIN2072500030|Bereavement benefits|X-Money or legal information requirement|OMII0II2011716469|Widow's Pension|X-Money or legal information requirement|OMII0II23072057|Bereavement Allowance|X-Money or legal information requirement|OMII0II989413508|Funeral Expenses
OMII0II568479280,Homeless people,Use for concept mapping,X-Treated at|OMII0IIN475635300|Social care services
OMII0II1077439955,Learning disabled,Use for concept mapping,X-Provided care and support at|OMII0IIN2029962414F|Care assessments|X-Provided care and support at|OMII0II1372962914|Special educational needs|X-Provided care and support at|OMII0II64654997|Care away from home|X-Provided care and support at|OMII0II2115162426|Stigma and discrimination|X-Provided care and support at|OMII0II2082898339|Care for disabled child|X-Provided care and support at|OMII0II929280913|Physical relationships|X-Provided care and support at|OMII0II537250986|Special needs assessments|X-Provided care and support at|OMII0IIN867831575|Communication|X-Provided care and support at|OMII0IIN1823561291|Care plans and programmes|X-Provided care and support at|OMII0II71001708|Sharing a home|X-Related Ext. Org.|OMII0IIN1549418550|Action on Elder Abuse|X-Treated at|OMIIN786048514IIN1366983609XLPdPGlSzeli3WOy6IgP|National Association for Special Educational Needs|X-Treated at|OMIIN1899258422II8923179613iLSMt6JHU0X7Ggeq4HT|Helen Arkell Dyslexia Centre|X-Treated at|OMII0IIN277226979|Day care centres|X-Treated at|OMII1658316198IIN906328703H05UauNNYSPbsU5eQiYM|Foundation for People with Learning Disabilities|X-Treated at|OMIIN1304957109II6327600456DdSyYOxJUIfPFXtFabg|United Response|X-Treated at|OMII1850119290II894968017OaF0GqQs8snwjL6eGDuS|British Institute of Learning Disabilities|X-Treated at|OMII0IIN1612410553C|Residential special schools|X-Treated at|OMII379563110IIN794983002UHhqxd53bUIjQbZMiGco|Mencap|X-Specialist treatment by|OMII0II2035023468|Social workers|X-Specialist treatment by|OMII0II639930566|Occupational therapists|X-Specialist treatment by|OMII0IIN777739089|Children's specialists|X-Money or legal information requirement|OMII0IIN1458432979|Power of attorney|X-Money or legal information requirement|OMII0IIN1939617696|Carers and Disabled Children Act|X-Money or legal information requirement|OMII0IIN915620328|Consent issues
OMII0II1085223958,Babies,Use for concept mapping,X-Influenced by|OMII0IIN814372135I|Hot weather|X-Treated at|OMII193358983II954726761KlrmS0CvWpcIAx92tdfR|British Society for Paediatric Dermatology|X-Specialist treatment by|OMII0II1710214622|Health visitors|X-Specialist treatment by|OMII0IIN777739089|Children's specialists
OMII0II2136614478,School children,Use for concept mapping,X-Influenced by|OMII0II987498604|School holidays|X-Provided care and support at|OMII0II537250986|Special needs assessments|X-Provided care and support at|OMII0II657830789|Education|X-Provided care and support at|OMII0II1578818054|Caring for a parent
OMII0II1872422045,Tourists,Use for concept mapping,X-Treated at|OMII0IIN1629821125|Bilingual services
OMII0IIN1892921421,Buddhists,Use for concept mapping,X-Money or legal information requirement|OMII0IIN126120750|Rights to culturally appropriate care
OMII0IIN328087955J,Teenagers,Use for concept mapping,X-Influenced by|OMII0II987498604|School holidays|X-Provided care and support at|OMII0II1578818054|Caring for a parent|X-Provided care and support at|OMII0II1270277536|School and young carers|X-Provided care and support at|OMII0II657830789|Education|X-Provided care and support at|OMII0IIN790869817|Study and caring|X-Related Ext. Org.|OMII838813024II1647837593bAAUGjzzsGq1W6uyODDN|YoungMinds|X-Treated at|OMIIN199408873II856058524V0CmgYqPEBVEuBHzavIW|Teen Info on Cancer|X-Treated at|OMIIN388852491IIN1014057907MYhHwwEFeGNpCYVXeTIv|PAPYRUS – Prevention of Young Suicide|X-Treated at|OMII950735823II85284083gJIio6929TZ8ladR1ICf|There4Me|X-Treated at|OMIIN1259374832II1538975504ICltoDUxln4CQ1OJGa5t|Association of Young People with ME|RT|OMII0II37410562|Young carers|X-Money or legal information requirement|OMII0II32584783|Jobseeker’s Allowance
OMII0IIN193383105K,Women,Use for concept mapping,X-Treated at|OMIIN610570887II298931223w4JrCgpOt5FPsazeV0EE|Breakthrough Breast Cancer|X-Treated at|OMII0II990985475|Breast examination / Easy health|X-Treated at|OMII0II344727335|Well woman clinics|X-Treated at|OMIIN1862176624IIN1825235254nkjPqVgUQYDGmOdRB769|Breast cancer care|X-Treated at|OMII0II370999984|Sexual health clinics|X-Specialist treatment by|OMII0IIN2010252325|Female reproductive specialists
